Papel,Cotação,P/L,P/VP,PSR,Div.Yield%,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA%,Mrg Ebit%,Mrg. Líq.,Liq. Corr.,ROIC%,ROE%,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a%
SQIA3,17.34,159.88,3.44,5.693,0.09,2.13,14.71,79.16,-19.43,79.98,29.89,7.19,3.85,2.16,3.45,2.15,27692700.0,443333000.0,0.38,23.87
TMAR3,62.0,166.16,1.04,0.765,0.0,0.268,2.2,5.96,-0.74,10.21,3.96,12.84,-0.42,1.62,5.78,0.63,0.0,20448500000.0,1.38,14.8
CEAB3,6.96,181.72,0.83,0.45,0.0,0.308,1.63,-12.7,-1.45,-15.48,7.11,-3.55,0.25,1.83,-3.23,0.46,18939500.0,2589800000.0,0.52,12.25
SEQL3,13.5,202.34,3.13,1.429,0.0,0.981,14.2,90.0,-2.89,108.79,18.27,1.59,0.71,1.25,1.38,1.55,27823800.0,600872000.0,1.14,0.0
GUAR4,151.0,292.4,15.19,11.334,0.0,5.817,22.63,502.06,-278.74,512.15,112.47,2.26,3.88,1.76,1.47,5.19,0.0,4963500000.0,0.7,1.65
ELEV3,24.3,312.39,3.22,0.688,0.0,0.954,5.75,37.19,-5.18,51.41,51.41,1.85,0.27,1.47,3.01,1.03,0.0,489356000.0,1.35,3.69
RHDS4,1.0,363.45,29.5,4.977,0.0,7.182,-593.56,68.11,-24.55,71.32,53.72,7.31,1.17,0.97,11.8,8.12,0.0,272045000.0,1.49,4.38
PRBC4,14.54,393.02,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,1325120000.0,0.0,10.34
RCSL3,4.44,468.88,-7.48,7.437,0.0,5.463,95.72,174.7,-4.47,173.01,120.49,4.26,1.59,1.13,3.36,-1.59,22464800.0,-45030000.0,-0.0,787.7
UBBR4,7.49,610.27,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,10317200000.0,0.0,10.58
CASH3,3.66,656.36,8.37,16.78,0.16,6.85,13.97,451.03,17.0,421.35,327.49,3.72,2.56,9.54,2.83,1.27,281265000.0,351577000.0,0.0,0.0
BIDI3,14.45,696.87,4.36,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,28514300.0,8536610000.0,0.0,46.66
BIDI11,44.58,716.64,4.49,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,433083000.0,8536610000.0,0.0,46.66
BIDI4,15.12,729.18,4.57,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,136904000.0,8536610000.0,0.0,46.66
LWSA3,20.32,1001.03,4.05,19.589,0.13,2.969,6.53,276.6,9.39,235.78,92.01,7.08,1.96,4.54,2.04,0.4,141392000.0,2957250000.0,0.04,42.58
UBBR11,14.75,1201.81,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,10317200000.0,0.0,10.58
UBBR3,18.0,1466.61,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,10317200000.0,0.0,10.58
BBTG12,3.15,37998.0,33248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,8000.0,0.0,0.0
